"game_date","game","shot_type","shot_game","run_timestamp_utc","site","prob_model","line_model","prob","line","edge","kelly","units","units_standardized"
2026-06-14,"WAS @ NYL","three point field goal","WAS @ NYL three point field goal",2026-06-15 01:51:36.443804,"dk",0.2797,258,0.2667,275,0.013,0.0089,0.4449,0.347578125
2026-06-14,"ATL @ TOR","three point field goal","ATL @ TOR three point field goal",2026-06-15 01:51:36.443804,"dk",0.2827,254,0.2941,240,-0.0114,-0.0081,-0.4051,-0.316484375
2026-06-14,"WAS @ NYL","two point field goal","WAS @ NYL two point field goal",2026-06-15 01:51:36.443804,"dk",0.7203,-258,0.8095,-425,-0.0892,-0.2343,-11.7127,-9.150546875
2026-06-14,"ATL @ TOR","two point field goal","ATL @ TOR two point field goal",2026-06-15 01:51:36.443804,"dk",0.7173,-254,0.7778,-350,-0.0605,-0.136,-6.8015,-5.313671875
2026-06-14,"WAS @ NYL","three point field goal","WAS @ NYL three point field goal",2026-06-15 02:21:34.911311,"dk",0.2797,258,0.2667,275,0.013,0.0089,0.4449,0.347578125
2026-06-14,"ATL @ TOR","three point field goal","ATL @ TOR three point field goal",2026-06-15 02:21:34.911311,"dk",0.2827,254,0.2941,240,-0.0114,-0.0081,-0.4051,-0.316484375
2026-06-14,"WAS @ NYL","two point field goal","WAS @ NYL two point field goal",2026-06-15 02:21:34.911311,"dk",0.7203,-258,0.8095,-425,-0.0892,-0.2343,-11.7127,-9.150546875
2026-06-14,"ATL @ TOR","two point field goal","ATL @ TOR two point field goal",2026-06-15 02:21:34.911311,"dk",0.7173,-254,0.7778,-350,-0.0605,-0.136,-6.8015,-5.313671875
2026-06-14,"WAS @ NYL","three point field goal","WAS @ NYL three point field goal",2026-06-15 02:51:36.332916,"dk",0.2797,258,0.2667,275,0.013,0.0089,0.4449,0.347578125
2026-06-14,"ATL @ TOR","three point field goal","ATL @ TOR three point field goal",2026-06-15 02:51:36.332916,"dk",0.2827,254,0.2941,240,-0.0114,-0.0081,-0.4051,-0.316484375
2026-06-14,"WAS @ NYL","two point field goal","WAS @ NYL two point field goal",2026-06-15 02:51:36.332916,"dk",0.7203,-258,0.8095,-425,-0.0892,-0.2343,-11.7127,-9.150546875
2026-06-14,"ATL @ TOR","two point field goal","ATL @ TOR two point field goal",2026-06-15 02:51:36.332916,"dk",0.7173,-254,0.7778,-350,-0.0605,-0.136,-6.8015,-5.313671875
2026-06-15,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-06-15 13:51:34.375145,"dk",0.2529,295,0.2899,245,-0.0369,-0.026,-1.2999,-1.015546875
2026-06-15,"PDX @ MIN","three point field goal","PDX @ MIN three point field goal",2026-06-15 13:51:34.375145,"dk",0.2734,266,0.2703,270,0.0031,0.0021,0.1066,0.08328125
2026-06-15,"LAS @ GSV","three point field goal","LAS @ GSV three point field goal",2026-06-15 13:51:34.375145,"dk",0.2875,248,0.3448,190,-0.0573,-0.0437,-2.187,-1.70859375
2026-06-15,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-06-15 13:51:34.375145,"dk",0.7471,-295,0.7826,-360,-0.0355,-0.0817,-4.0868,-3.1928125
2026-06-15,"PDX @ MIN","two point field goal","PDX @ MIN two point field goal",2026-06-15 13:51:34.375145,"dk",0.7266,-266,0.8,-400,-0.0734,-0.1835,-9.1726,-7.16609375
2026-06-15,"LAS @ GSV","two point field goal","LAS @ GSV two point field goal",2026-06-15 13:51:34.375145,"dk",0.7125,-248,0.726,-265,-0.0135,-0.0247,-1.2355,-0.965234375
2026-06-15,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-06-15 14:21:36.030783,"dk",0.2529,295,0.2899,245,-0.0369,-0.026,-1.2999,-1.015546875
2026-06-15,"PDX @ MIN","three point field goal","PDX @ MIN three point field goal",2026-06-15 14:21:36.030783,"dk",0.2734,266,0.2703,270,0.0031,0.0021,0.1066,0.08328125
2026-06-15,"LAS @ GSV","three point field goal","LAS @ GSV three point field goal",2026-06-15 14:21:36.030783,"dk",0.2875,248,0.3448,190,-0.0573,-0.0437,-2.187,-1.70859375
2026-06-15,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-06-15 14:21:36.030783,"dk",0.7471,-295,0.7826,-360,-0.0355,-0.0817,-4.0868,-3.1928125
2026-06-15,"PDX @ MIN","two point field goal","PDX @ MIN two point field goal",2026-06-15 14:21:36.030783,"dk",0.7266,-266,0.8,-400,-0.0734,-0.1835,-9.1726,-7.16609375
2026-06-15,"LAS @ GSV","two point field goal","LAS @ GSV two point field goal",2026-06-15 14:21:36.030783,"dk",0.7125,-248,0.726,-265,-0.0135,-0.0247,-1.2355,-0.965234375
2026-06-15,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-06-15 14:51:35.15956,"dk",0.2529,295,0.2899,245,-0.0369,-0.026,-1.2999,-1.015546875
2026-06-15,"PDX @ MIN","three point field goal","PDX @ MIN three point field goal",2026-06-15 14:51:35.15956,"dk",0.2734,266,0.2703,270,0.0031,0.0021,0.1066,0.08328125
2026-06-15,"LAS @ GSV","three point field goal","LAS @ GSV three point field goal",2026-06-15 14:51:35.15956,"dk",0.2875,248,0.3448,190,-0.0573,-0.0437,-2.187,-1.70859375
2026-06-15,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-06-15 14:51:35.15956,"dk",0.7471,-295,0.7826,-360,-0.0355,-0.0817,-4.0868,-3.1928125
2026-06-15,"PDX @ MIN","two point field goal","PDX @ MIN two point field goal",2026-06-15 14:51:35.15956,"dk",0.7266,-266,0.8,-400,-0.0734,-0.1835,-9.1726,-7.16609375
2026-06-15,"LAS @ GSV","two point field goal","LAS @ GSV two point field goal",2026-06-15 14:51:35.15956,"dk",0.7125,-248,0.726,-265,-0.0135,-0.0247,-1.2355,-0.965234375
2026-06-15,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-06-15 15:21:34.936953,"dk",0.2529,295,0.2899,245,-0.0369,-0.026,-1.2999,-1.015546875
2026-06-15,"PDX @ MIN","three point field goal","PDX @ MIN three point field goal",2026-06-15 15:21:34.936953,"dk",0.2734,266,0.2703,270,0.0031,0.0021,0.1066,0.08328125
2026-06-15,"LAS @ GSV","three point field goal","LAS @ GSV three point field goal",2026-06-15 15:21:34.936953,"dk",0.2875,248,0.3448,190,-0.0573,-0.0437,-2.187,-1.70859375
2026-06-15,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-06-15 15:21:34.936953,"dk",0.7471,-295,0.7826,-360,-0.0355,-0.0817,-4.0868,-3.1928125
2026-06-15,"PDX @ MIN","two point field goal","PDX @ MIN two point field goal",2026-06-15 15:21:34.936953,"dk",0.7266,-266,0.8,-400,-0.0734,-0.1835,-9.1726,-7.16609375
2026-06-15,"LAS @ GSV","two point field goal","LAS @ GSV two point field goal",2026-06-15 15:21:34.936953,"dk",0.7125,-248,0.726,-265,-0.0135,-0.0247,-1.2355,-0.965234375
2026-06-15,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-06-15 15:51:37.865775,"dk",0.2529,295,0.2899,245,-0.0369,-0.026,-1.2999,-1.015546875
2026-06-15,"PDX @ MIN","three point field goal","PDX @ MIN three point field goal",2026-06-15 15:51:37.865775,"dk",0.2734,266,0.2703,270,0.0031,0.0021,0.1066,0.08328125
2026-06-15,"LAS @ GSV","three point field goal","LAS @ GSV three point field goal",2026-06-15 15:51:37.865775,"dk",0.2875,248,0.3448,190,-0.0573,-0.0437,-2.187,-1.70859375
2026-06-15,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-06-15 15:51:37.865775,"dk",0.7471,-295,0.7826,-360,-0.0355,-0.0817,-4.0868,-3.1928125
2026-06-15,"PDX @ MIN","two point field goal","PDX @ MIN two point field goal",2026-06-15 15:51:37.865775,"dk",0.7266,-266,0.8,-400,-0.0734,-0.1835,-9.1726,-7.16609375
2026-06-15,"LAS @ GSV","two point field goal","LAS @ GSV two point field goal",2026-06-15 15:51:37.865775,"dk",0.7125,-248,0.726,-265,-0.0135,-0.0247,-1.2355,-0.965234375
2026-06-15,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-06-15 16:21:35.823656,"dk",0.2529,295,0.2899,245,-0.0369,-0.026,-1.2999,-1.015546875
2026-06-15,"PDX @ MIN","three point field goal","PDX @ MIN three point field goal",2026-06-15 16:21:35.823656,"dk",0.2734,266,0.2703,270,0.0031,0.0021,0.1066,0.08328125
2026-06-15,"LAS @ GSV","three point field goal","LAS @ GSV three point field goal",2026-06-15 16:21:35.823656,"dk",0.2875,248,0.3448,190,-0.0573,-0.0437,-2.187,-1.70859375
2026-06-15,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-06-15 16:21:35.823656,"dk",0.7471,-295,0.7826,-360,-0.0355,-0.0817,-4.0868,-3.1928125
2026-06-15,"PDX @ MIN","two point field goal","PDX @ MIN two point field goal",2026-06-15 16:21:35.823656,"dk",0.7266,-266,0.8,-400,-0.0734,-0.1835,-9.1726,-7.16609375
2026-06-15,"LAS @ GSV","two point field goal","LAS @ GSV two point field goal",2026-06-15 16:21:35.823656,"dk",0.7125,-248,0.726,-265,-0.0135,-0.0247,-1.2355,-0.965234375
2026-06-15,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-06-15 16:51:34.31469,"dk",0.2529,295,0.2899,245,-0.0369,-0.026,-1.2999,-1.015546875
2026-06-15,"PDX @ MIN","three point field goal","PDX @ MIN three point field goal",2026-06-15 16:51:34.31469,"dk",0.2734,266,0.2703,270,0.0031,0.0021,0.1066,0.08328125
2026-06-15,"LAS @ GSV","three point field goal","LAS @ GSV three point field goal",2026-06-15 16:51:34.31469,"dk",0.2875,248,0.3448,190,-0.0573,-0.0437,-2.187,-1.70859375
2026-06-15,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-06-15 16:51:34.31469,"dk",0.7471,-295,0.7826,-360,-0.0355,-0.0817,-4.0868,-3.1928125
2026-06-15,"PDX @ MIN","two point field goal","PDX @ MIN two point field goal",2026-06-15 16:51:34.31469,"dk",0.7266,-266,0.8,-400,-0.0734,-0.1835,-9.1726,-7.16609375
2026-06-15,"LAS @ GSV","two point field goal","LAS @ GSV two point field goal",2026-06-15 16:51:34.31469,"dk",0.7125,-248,0.726,-265,-0.0135,-0.0247,-1.2355,-0.965234375
2026-06-15,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-06-15 17:21:35.110248,"dk",0.2529,295,0.2899,245,-0.0369,-0.026,-1.2999,-1.015546875
2026-06-15,"PDX @ MIN","three point field goal","PDX @ MIN three point field goal",2026-06-15 17:21:35.110248,"dk",0.2734,266,0.2703,270,0.0031,0.0021,0.1066,0.08328125
2026-06-15,"LAS @ GSV","three point field goal","LAS @ GSV three point field goal",2026-06-15 17:21:35.110248,"dk",0.2875,248,0.3448,190,-0.0573,-0.0437,-2.187,-1.70859375
2026-06-15,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-06-15 17:21:35.110248,"dk",0.7471,-295,0.7826,-360,-0.0355,-0.0817,-4.0868,-3.1928125
2026-06-15,"PDX @ MIN","two point field goal","PDX @ MIN two point field goal",2026-06-15 17:21:35.110248,"dk",0.7266,-266,0.8,-400,-0.0734,-0.1835,-9.1726,-7.16609375
2026-06-15,"LAS @ GSV","two point field goal","LAS @ GSV two point field goal",2026-06-15 17:21:35.110248,"dk",0.7125,-248,0.726,-265,-0.0135,-0.0247,-1.2355,-0.965234375
2026-06-15,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-06-15 17:51:34.726345,"dk",0.2529,295,0.2899,245,-0.0369,-0.026,-1.2999,-1.015546875
2026-06-15,"PDX @ MIN","three point field goal","PDX @ MIN three point field goal",2026-06-15 17:51:34.726345,"dk",0.2734,266,0.2703,270,0.0031,0.0021,0.1066,0.08328125
2026-06-15,"LAS @ GSV","three point field goal","LAS @ GSV three point field goal",2026-06-15 17:51:34.726345,"dk",0.2875,248,0.3448,190,-0.0573,-0.0437,-2.187,-1.70859375
2026-06-15,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-06-15 17:51:34.726345,"dk",0.7471,-295,0.7826,-360,-0.0355,-0.0817,-4.0868,-3.1928125
2026-06-15,"PDX @ MIN","two point field goal","PDX @ MIN two point field goal",2026-06-15 17:51:34.726345,"dk",0.7266,-266,0.8,-400,-0.0734,-0.1835,-9.1726,-7.16609375
2026-06-15,"LAS @ GSV","two point field goal","LAS @ GSV two point field goal",2026-06-15 17:51:34.726345,"dk",0.7125,-248,0.726,-265,-0.0135,-0.0247,-1.2355,-0.965234375
2026-06-15,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-06-15 18:21:34.96885,"dk",0.2529,295,0.2899,245,-0.0369,-0.026,-1.2999,-1.015546875
2026-06-15,"PDX @ MIN","three point field goal","PDX @ MIN three point field goal",2026-06-15 18:21:34.96885,"dk",0.2734,266,0.2703,270,0.0031,0.0021,0.1066,0.08328125
2026-06-15,"LAS @ GSV","three point field goal","LAS @ GSV three point field goal",2026-06-15 18:21:34.96885,"dk",0.2875,248,0.3448,190,-0.0573,-0.0437,-2.187,-1.70859375
2026-06-15,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-06-15 18:21:34.96885,"dk",0.7471,-295,0.7826,-360,-0.0355,-0.0817,-4.0868,-3.1928125
2026-06-15,"PDX @ MIN","two point field goal","PDX @ MIN two point field goal",2026-06-15 18:21:34.96885,"dk",0.7266,-266,0.8,-400,-0.0734,-0.1835,-9.1726,-7.16609375
2026-06-15,"LAS @ GSV","two point field goal","LAS @ GSV two point field goal",2026-06-15 18:21:34.96885,"dk",0.7125,-248,0.726,-265,-0.0135,-0.0247,-1.2355,-0.965234375
2026-06-15,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-06-15 18:51:34.492894,"dk",0.2529,295,0.2899,245,-0.0369,-0.026,-1.2999,-1.015546875
2026-06-15,"PDX @ MIN","three point field goal","PDX @ MIN three point field goal",2026-06-15 18:51:34.492894,"dk",0.2734,266,0.2703,270,0.0031,0.0021,0.1066,0.08328125
2026-06-15,"LAS @ GSV","three point field goal","LAS @ GSV three point field goal",2026-06-15 18:51:34.492894,"dk",0.2875,248,0.3448,190,-0.0573,-0.0437,-2.187,-1.70859375
2026-06-15,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-06-15 18:51:34.492894,"dk",0.7471,-295,0.7826,-360,-0.0355,-0.0817,-4.0868,-3.1928125
2026-06-15,"PDX @ MIN","two point field goal","PDX @ MIN two point field goal",2026-06-15 18:51:34.492894,"dk",0.7266,-266,0.8,-400,-0.0734,-0.1835,-9.1726,-7.16609375
2026-06-15,"LAS @ GSV","two point field goal","LAS @ GSV two point field goal",2026-06-15 18:51:34.492894,"dk",0.7125,-248,0.726,-265,-0.0135,-0.0247,-1.2355,-0.965234375
2026-06-15,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-06-15 19:21:35.134163,"dk",0.2529,295,0.2899,245,-0.0369,-0.026,-1.2999,-1.015546875
2026-06-15,"PDX @ MIN","three point field goal","PDX @ MIN three point field goal",2026-06-15 19:21:35.134163,"dk",0.2734,266,0.2703,270,0.0031,0.0021,0.1066,0.08328125
2026-06-15,"LAS @ GSV","three point field goal","LAS @ GSV three point field goal",2026-06-15 19:21:35.134163,"dk",0.2875,248,0.3448,190,-0.0573,-0.0437,-2.187,-1.70859375
2026-06-15,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-06-15 19:21:35.134163,"dk",0.7471,-295,0.7826,-360,-0.0355,-0.0817,-4.0868,-3.1928125
2026-06-15,"PDX @ MIN","two point field goal","PDX @ MIN two point field goal",2026-06-15 19:21:35.134163,"dk",0.7266,-266,0.8,-400,-0.0734,-0.1835,-9.1726,-7.16609375
2026-06-15,"LAS @ GSV","two point field goal","LAS @ GSV two point field goal",2026-06-15 19:21:35.134163,"dk",0.7125,-248,0.726,-265,-0.0135,-0.0247,-1.2355,-0.965234375
2026-06-15,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-06-15 19:51:35.799938,"dk",0.2529,295,0.2899,245,-0.0369,-0.026,-1.2999,-1.015546875
2026-06-15,"PDX @ MIN","three point field goal","PDX @ MIN three point field goal",2026-06-15 19:51:35.799938,"dk",0.2734,266,0.2703,270,0.0031,0.0021,0.1066,0.08328125
2026-06-15,"LAS @ GSV","three point field goal","LAS @ GSV three point field goal",2026-06-15 19:51:35.799938,"dk",0.2875,248,0.3448,190,-0.0573,-0.0437,-2.187,-1.70859375
2026-06-15,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-06-15 19:51:35.799938,"dk",0.7471,-295,0.7826,-360,-0.0355,-0.0817,-4.0868,-3.1928125
2026-06-15,"PDX @ MIN","two point field goal","PDX @ MIN two point field goal",2026-06-15 19:51:35.799938,"dk",0.7266,-266,0.8,-400,-0.0734,-0.1835,-9.1726,-7.16609375
2026-06-15,"LAS @ GSV","two point field goal","LAS @ GSV two point field goal",2026-06-15 19:51:35.799938,"dk",0.7125,-248,0.726,-265,-0.0135,-0.0247,-1.2355,-0.965234375
2026-06-15,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-06-15 20:21:34.833923,"dk",0.2529,295,0.2899,245,-0.0369,-0.026,-1.2999,-1.015546875
2026-06-15,"PDX @ MIN","three point field goal","PDX @ MIN three point field goal",2026-06-15 20:21:34.833923,"dk",0.2734,266,0.2703,270,0.0031,0.0021,0.1066,0.08328125
2026-06-15,"LAS @ GSV","three point field goal","LAS @ GSV three point field goal",2026-06-15 20:21:34.833923,"dk",0.2875,248,0.3448,190,-0.0573,-0.0437,-2.187,-1.70859375
2026-06-15,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-06-15 20:21:34.833923,"dk",0.7471,-295,0.7826,-360,-0.0355,-0.0817,-4.0868,-3.1928125
2026-06-15,"PDX @ MIN","two point field goal","PDX @ MIN two point field goal",2026-06-15 20:21:34.833923,"dk",0.7266,-266,0.8,-400,-0.0734,-0.1835,-9.1726,-7.16609375
2026-06-15,"LAS @ GSV","two point field goal","LAS @ GSV two point field goal",2026-06-15 20:21:34.833923,"dk",0.7125,-248,0.726,-265,-0.0135,-0.0247,-1.2355,-0.965234375
2026-06-15,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-06-15 20:51:35.288667,"dk",0.2529,295,0.2899,245,-0.0369,-0.026,-1.2999,-1.015546875
2026-06-15,"PDX @ MIN","three point field goal","PDX @ MIN three point field goal",2026-06-15 20:51:35.288667,"dk",0.2734,266,0.2703,270,0.0031,0.0021,0.1066,0.08328125
2026-06-15,"LAS @ GSV","three point field goal","LAS @ GSV three point field goal",2026-06-15 20:51:35.288667,"dk",0.2875,248,0.3448,190,-0.0573,-0.0437,-2.187,-1.70859375
2026-06-15,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-06-15 20:51:35.288667,"dk",0.7471,-295,0.7826,-360,-0.0355,-0.0817,-4.0868,-3.1928125
2026-06-15,"PDX @ MIN","two point field goal","PDX @ MIN two point field goal",2026-06-15 20:51:35.288667,"dk",0.7266,-266,0.8,-400,-0.0734,-0.1835,-9.1726,-7.16609375
2026-06-15,"LAS @ GSV","two point field goal","LAS @ GSV two point field goal",2026-06-15 20:51:35.288667,"dk",0.7125,-248,0.726,-265,-0.0135,-0.0247,-1.2355,-0.965234375
2026-06-15,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-06-15 21:21:35.108338,"dk",0.2529,295,0.2899,245,-0.0369,-0.026,-1.2999,-1.015546875
2026-06-15,"PDX @ MIN","three point field goal","PDX @ MIN three point field goal",2026-06-15 21:21:35.108338,"dk",0.2734,266,0.2703,270,0.0031,0.0021,0.1066,0.08328125
2026-06-15,"LAS @ GSV","three point field goal","LAS @ GSV three point field goal",2026-06-15 21:21:35.108338,"dk",0.2875,248,0.3448,190,-0.0573,-0.0437,-2.187,-1.70859375
2026-06-15,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-06-15 21:21:35.108338,"dk",0.7471,-295,0.7826,-360,-0.0355,-0.0817,-4.0868,-3.1928125
2026-06-15,"PDX @ MIN","two point field goal","PDX @ MIN two point field goal",2026-06-15 21:21:35.108338,"dk",0.7266,-266,0.8,-400,-0.0734,-0.1835,-9.1726,-7.16609375
2026-06-15,"LAS @ GSV","two point field goal","LAS @ GSV two point field goal",2026-06-15 21:21:35.108338,"dk",0.7125,-248,0.726,-265,-0.0135,-0.0247,-1.2355,-0.965234375
2026-06-15,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-06-15 21:51:36.956783,"dk",0.2529,295,0.2899,245,-0.0369,-0.026,-1.2999,-1.015546875
2026-06-15,"PDX @ MIN","three point field goal","PDX @ MIN three point field goal",2026-06-15 21:51:36.956783,"dk",0.2734,266,0.2703,270,0.0031,0.0021,0.1066,0.08328125
2026-06-15,"LAS @ GSV","three point field goal","LAS @ GSV three point field goal",2026-06-15 21:51:36.956783,"dk",0.2875,248,0.3448,190,-0.0573,-0.0437,-2.187,-1.70859375
2026-06-15,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-06-15 21:51:36.956783,"dk",0.7471,-295,0.7826,-360,-0.0355,-0.0817,-4.0868,-3.1928125
2026-06-15,"PDX @ MIN","two point field goal","PDX @ MIN two point field goal",2026-06-15 21:51:36.956783,"dk",0.7266,-266,0.8,-400,-0.0734,-0.1835,-9.1726,-7.16609375
2026-06-15,"LAS @ GSV","two point field goal","LAS @ GSV two point field goal",2026-06-15 21:51:36.956783,"dk",0.7125,-248,0.726,-265,-0.0135,-0.0247,-1.2355,-0.965234375
2026-06-15,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-06-15 22:21:34.52511,"dk",0.2529,295,0.2899,245,-0.0369,-0.026,-1.2999,-1.015546875
2026-06-15,"PDX @ MIN","three point field goal","PDX @ MIN three point field goal",2026-06-15 22:21:34.52511,"dk",0.2734,266,0.2703,270,0.0031,0.0021,0.1066,0.08328125
2026-06-15,"LAS @ GSV","three point field goal","LAS @ GSV three point field goal",2026-06-15 22:21:34.52511,"dk",0.2875,248,0.3448,190,-0.0573,-0.0437,-2.187,-1.70859375
2026-06-15,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-06-15 22:21:34.52511,"dk",0.7471,-295,0.7826,-360,-0.0355,-0.0817,-4.0868,-3.1928125
